detection_id,symbol,reason,tier,pivot_dist,target_new,target_legacy,target_code,breakout_price
bump_and_run_reversal_bottoms:001908,VFS,no_pivot_fits_lead_in,standard,,,21.43,21.43,16.99
bump_and_run_reversal_bottoms:001909,VFS,no_pivot_fits_lead_in,premium,,,19.91,19.91,14.45
bump_and_run_reversal_bottoms:001910,VGC,ok,premium,7.0,49.95,49.42,49.42,38.46
bump_and_run_reversal_bottoms:001911,VGC,ok,data_limited,39.0,55.13,45.15,45.15,41.15
bump_and_run_reversal_bottoms:001912,VGI,no_pivot_fits_lead_in,standard,,,35.15,35.15,30.2
bump_and_run_reversal_bottoms:001913,VGI,ok,data_limited,68.0,142.0,109.0,109.0,85.4
bump_and_run_reversal_bottoms:001914,VGP,no_pivot_fits_lead_in,data_limited,,,21.85,21.85,19.01
bump_and_run_reversal_bottoms:001915,VGP,no_pivot_fits_lead_in,loose,,,33.33,33.33,30.27
bump_and_run_reversal_bottoms:001916,VGS,ok,standard,66.0,5.89,5.23,5.23,4.62
bump_and_run_reversal_bottoms:001917,VGS,no_pivot_fits_lead_in,premium,,,34.91,34.91,28.12
bump_and_run_reversal_bottoms:001918,VGS,ok,premium,26.0,33.99,32.56,32.56,25.28
bump_and_run_reversal_bottoms:001919,VGV,no_pivot_fits_lead_in,data_limited,,,9.61,9.61,8.25
bump_and_run_reversal_bottoms:001920,VGV,no_pivot_fits_lead_in,data_limited,,,9.97,9.97,8.64
bump_and_run_reversal_bottoms:001921,VHC,no_pivot_fits_lead_in,premium,,,19.72,19.72,15.93
bump_and_run_reversal_bottoms:001922,VHC,no_pivot_fits_lead_in,premium,,,19.29,19.29,16.02
bump_and_run_reversal_bottoms:001923,VHC,ok,standard,17.0,33.37,33.37,33.37,28.67
bump_and_run_reversal_bottoms:001924,VHC,no_pivot_fits_lead_in,premium,,,34.03,34.03,28.93
bump_and_run_reversal_bottoms:001925,VHC,ok,premium,23.0,69.71,59.11,59.11,46.19
bump_and_run_reversal_bottoms:001926,VHD,ok,data_limited,8.0,28.9,28.7,28.7,17.4
bump_and_run_reversal_bottoms:001927,VHG,ok,premium,70.0,2.03,1.67,1.67,1.14
bump_and_run_reversal_bottoms:001928,VHG,ok,standard,3.0,1.23,1.17,1.17,0.98
bump_and_run_reversal_bottoms:001929,VHH,no_pivot_before_lead_start,data_limited,,,3.6,3.6,2.4
bump_and_run_reversal_bottoms:001930,VHH,ok,data_limited,99.0,3.6,2.6,2.6,2.0
bump_and_run_reversal_bottoms:001931,VHL,ok,data_limited,15.0,13.6,12.4,12.4,10.9
bump_and_run_reversal_bottoms:001932,VIB,ok,standard,29.0,3.67,3.49,3.49,3.1
bump_and_run_reversal_bottoms:001933,VIC,ok,premium,15.0,64.85,58.67,58.67,50.89
bump_and_run_reversal_bottoms:001934,VID,ok,standard,159.0,3.37,2.91,2.91,2.62
bump_and_run_reversal_bottoms:001935,VID,ok,premium,34.0,9.15,8.04,8.04,5.7
bump_and_run_reversal_bottoms:001936,VIF,no_pivot_fits_lead_in,data_limited,,,11.75,11.75,10.13
bump_and_run_reversal_bottoms:001937,VIF,ok,data_limited,65.0,18.1,15.53,15.53,10.74
bump_and_run_reversal_bottoms:001938,VIF,ok,data_limited,9.0,15.09,14.59,14.59,11.36
bump_and_run_reversal_bottoms:001939,VIF,ok,data_limited,120.0,15.09,12.35,12.35,10.36
bump_and_run_reversal_bottoms:001940,VIN,ok,data_limited,13.0,11.11,9.31,9.31,7.32
bump_and_run_reversal_bottoms:001941,VIN,ok,data_limited,20.0,21.19,17.52,17.52,16.01
bump_and_run_reversal_bottoms:001942,VIP,ok,standard,14.0,5.89,5.17,5.17,4.37
bump_and_run_reversal_bottoms:001943,VIP,no_pivot_fits_lead_in,premium,,,6.68,6.68,5.27
bump_and_run_reversal_bottoms:001944,VIR,no_pivot_fits_lead_in,data_limited,,,8.426,8.426,7.431
bump_and_run_reversal_bottoms:001945,VIT,no_pivot_before_lead_start,data_limited,,,0.94,0.94,0.8
bump_and_run_reversal_bottoms:001946,VIT,no_pivot_fits_lead_in,standard,,,1.66,1.66,1.41
bump_and_run_reversal_bottoms:001947,VIT,no_pivot_fits_lead_in,data_limited,,,15.93,15.93,13.65
bump_and_run_reversal_bottoms:001948,VIX,ok,premium,42.0,1.47,1.34,1.34,1.18
bump_and_run_reversal_bottoms:001949,VIX,ok,premium,7.0,12.38,12.38,12.38,9.85
bump_and_run_reversal_bottoms:001950,VIX,ok,premium,86.0,12.38,10.17,10.17,8.32
bump_and_run_reversal_bottoms:001951,VJC,no_pivot_fits_lead_in,premium,,,142.99,142.99,115.3
bump_and_run_reversal_bottoms:001952,VJC,no_pivot_fits_lead_in,premium,,,118.81,118.81,93.94
bump_and_run_reversal_bottoms:001953,VJC,ok,standard,14.0,94.77,94.77,94.77,79.23
bump_and_run_reversal_bottoms:001954,VJC,no_pivot_fits_lead_in,standard,,,114.61,114.61,101.92
bump_and_run_reversal_bottoms:001955,VJC,ok,premium,1.0,79.77,79.77,79.77,73.07
bump_and_run_reversal_bottoms:001956,VKC,ok,loose,100.0,7.7,6.4,6.4,5.8
bump_and_run_reversal_bottoms:001957,VKC,ok,premium,27.0,30.8,16.0,16.0,11.9
bump_and_run_reversal_bottoms:001958,VKP,no_pivot_fits_lead_in,standard,,,2.6,2.6,1.4
bump_and_run_reversal_bottoms:001959,VLA,ok,data_limited,28.0,16.9,14.9,14.9,12.4
bump_and_run_reversal_bottoms:001960,VLB,ok,premium,28.0,30.65,30.51,30.51,27.82
bump_and_run_reversal_bottoms:001961,VLC,ok,standard,6.0,13.82,13.75,13.75,12.19
bump_and_run_reversal_bottoms:001962,VLC,cut_by_search_cap,loose,,,17.63,17.63,14.44
bump_and_run_reversal_bottoms:001963,VLC,no_pivot_fits_lead_in,loose,,,23.15,23.15,17.92
bump_and_run_reversal_bottoms:001964,VLF,cut_by_search_cap,data_limited,,,1.5,1.5,1.1
bump_and_run_reversal_bottoms:001965,VLG,ok,data_limited,52.0,5.14,4.28,4.28,3.32
bump_and_run_reversal_bottoms:001966,VMC,no_pivot_fits_lead_in,standard,,,8.66,8.66,7.4
bump_and_run_reversal_bottoms:001967,VMC,ok,loose,38.0,6.86,6.61,6.61,5.91
bump_and_run_reversal_bottoms:001968,VMD,no_pivot_fits_lead_in,data_limited,,,5.47,5.47,4.78
bump_and_run_reversal_bottoms:001969,VMD,ok,data_limited,21.0,16.95,16.15,16.15,13.76
bump_and_run_reversal_bottoms:001970,VMG,ok,data_limited,6.0,9.0,8.2,8.2,6.9
bump_and_run_reversal_bottoms:001971,VMG,ok,data_limited,94.0,13.5,5.8,5.8,5.1
bump_and_run_reversal_bottoms:001972,VMS,no_pivot_fits_lead_in,data_limited,,,8.43,8.43,6.03
bump_and_run_reversal_bottoms:001973,VNA,ok,standard,91.0,1.54,1.21,1.21,0.89
bump_and_run_reversal_bottoms:001974,VNA,ok,standard,26.0,3.89,2.85,2.85,1.92
bump_and_run_reversal_bottoms:001975,VNA,ok,standard,30.0,18.07,18.07,18.07,15.48
bump_and_run_reversal_bottoms:001976,VNB,ok,standard,18.0,19.3,18.0,18.0,15.2
bump_and_run_reversal_bottoms:001977,VNB,ok,data_limited,13.0,21.5,19.0,19.0,18.0
bump_and_run_reversal_bottoms:001978,VNB,no_pivot_fits_lead_in,premium,,,15.0,15.0,13.6
bump_and_run_reversal_bottoms:001979,VNB,cut_by_search_cap,standard,,,13.2,13.2,9.1
bump_and_run_reversal_bottoms:001980,VNB,ok,standard,17.0,20.2,17.9,17.9,15.3
bump_and_run_reversal_bottoms:001981,VNC,ok,standard,15.0,25.84,22.46,22.46,18.75
bump_and_run_reversal_bottoms:001982,VND,ok,standard,5.0,0.98,0.93,0.93,0.84
bump_and_run_reversal_bottoms:001983,VND,ok,premium,25.0,1.71,1.56,1.56,1.28
bump_and_run_reversal_bottoms:001984,VND,no_pivot_fits_lead_in,premium,,,2.13,2.13,1.75
bump_and_run_reversal_bottoms:001985,VND,ok,premium,151.0,3.03,2.85,2.85,2.39
bump_and_run_reversal_bottoms:001986,VNE,ok,standard,33.0,9.44,8.5,8.5,5.24
bump_and_run_reversal_bottoms:001987,VNF,ok,data_limited,93.0,3.32,3.0,3.0,2.58
bump_and_run_reversal_bottoms:001988,VNF,no_pivot_fits_lead_in,standard,,,16.25,16.25,12.14
bump_and_run_reversal_bottoms:001989,VNG,no_pivot_fits_lead_in,premium,,,18.5,18.5,11.6
bump_and_run_reversal_bottoms:001990,VNG,ok,premium,3.0,10.15,9.65,9.65,8.2
bump_and_run_reversal_bottoms:001991,VNG,ok,standard,9.0,8.2,8.2,8.2,7.67
bump_and_run_reversal_bottoms:001992,VNH,no_pivot_fits_lead_in,premium,,,2.4,2.4,1.54
bump_and_run_reversal_bottoms:001993,VNH,ok,data_limited,237.0,2.1,1.1,1.1,0.8
bump_and_run_reversal_bottoms:001994,VNI,ok,loose,37.0,10.2,9.5,9.5,7.8
bump_and_run_reversal_bottoms:001995,VNL,ok,premium,11.0,12.21,11.67,11.67,10.15
bump_and_run_reversal_bottoms:001996,VNL,no_pivot_fits_lead_in,standard,,,23.08,23.08,20.63
bump_and_run_reversal_bottoms:001997,VNM,ok,premium,17.0,98.94,98.94,98.94,82.27
bump_and_run_reversal_bottoms:001998,VNM,ok,premium,12.0,79.4,77.93,77.93,61.11
bump_and_run_reversal_bottoms:001999,VNM,ok,standard,33.0,86.32,77.71,77.71,66.67
bump_and_run_reversal_bottoms:002000,VNM,ok,premium,55.0,65.27,58.67,58.67,53.46
bump_and_run_reversal_bottoms:002001,VNP,ok,data_limited,30.0,6.54,5.69,5.69,4.33
bump_and_run_reversal_bottoms:002002,VNP,ok,standard,23.0,12.74,10.62,10.62,8.92
bump_and_run_reversal_bottoms:002003,VNP,no_pivot_fits_lead_in,standard,,,21.73,21.73,17.23
bump_and_run_reversal_bottoms:002004,VNR,no_pivot_fits_lead_in,standard,,,8.87,8.87,7.23
bump_and_run_reversal_bottoms:002005,VNS,ok,premium,6.0,9.0,7.93,7.93,7.05
bump_and_run_reversal_bottoms:002006,VNT,ok,data_limited,17.0,31.533,31.533,31.533,26.724
bump_and_run_reversal_bottoms:002007,VNT,ok,data_limited,117.0,86.9,66.0,66.0,57.5
bump_and_run_reversal_bottoms:002008,VNZ,ok,premium,33.0,400.0,400.0,400.0,333.0
bump_and_run_reversal_bottoms:002009,VOC,ok,standard,65.0,12.806,10.726,10.726,8.701
bump_and_run_reversal_bottoms:002010,VOC,ok,standard,38.0,10.331,9.386,9.386,8.442
bump_and_run_reversal_bottoms:002011,VOC,no_pivot_fits_lead_in,standard,,,22.089,22.089,18.833
bump_and_run_reversal_bottoms:002012,VOC,ok,standard,67.0,22.089,18.833,18.833,17.249
bump_and_run_reversal_bottoms:002013,VOS,ok,standard,75.0,3.72,3.26,3.26,2.51
bump_and_run_reversal_bottoms:002014,VOS,ok,premium,3.0,16.48,16.15,16.15,13.82
bump_and_run_reversal_bottoms:002015,VOS,no_pivot_fits_lead_in,premium,,,16.2,16.2,13.78
bump_and_run_reversal_bottoms:002016,VPB,ok,standard,119.0,23.69,17.53,17.53,16.79
bump_and_run_reversal_bottoms:002017,VPB,ok,loose,2.0,30.9,30.9,30.9,25.84
bump_and_run_reversal_bottoms:002018,VPC,ok,data_limited,61.0,1.5,1.2,1.2,0.9
bump_and_run_reversal_bottoms:002019,VPC,no_pivot_fits_lead_in,data_limited,,,10.0,10.0,7.1
bump_and_run_reversal_bottoms:002020,VPD,ok,standard,48.0,11.57,10.97,10.97,9.86
bump_and_run_reversal_bottoms:002021,VPD,ok,standard,4.0,14.54,14.36,14.36,12.59
bump_and_run_reversal_bottoms:002022,VPD,ok,standard,5.0,25.56,25.2,25.2,22.27
bump_and_run_reversal_bottoms:002023,VPD,ok,standard,16.0,24.41,24.41,24.41,22.68
bump_and_run_reversal_bottoms:002024,VPG,ok,premium,10.0,18.096,17.191,17.191,14.905
bump_and_run_reversal_bottoms:002025,VPG,ok,premium,69.0,18.096,16.0,16.0,13.8
bump_and_run_reversal_bottoms:002026,VPG,ok,premium,55.0,16.0,14.2,14.2,11.8
bump_and_run_reversal_bottoms:002027,VPH,ok,standard,28.0,3.066,3.066,3.066,2.492
bump_and_run_reversal_bottoms:002028,VPH,no_pivot_fits_lead_in,loose,,,5.934,5.934,4.706
bump_and_run_reversal_bottoms:002029,VPH,no_pivot_fits_lead_in,standard,,,5.746,5.746,4.174
bump_and_run_reversal_bottoms:002030,VPH,ok,standard,64.0,3.583,2.973,2.973,2.729
bump_and_run_reversal_bottoms:002031,VPH,no_pivot_fits_lead_in,premium,,,7.339,7.339,6.626
bump_and_run_reversal_bottoms:002032,VPH,ok,standard,34.0,8.126,8.085,8.085,6.75
bump_and_run_reversal_bottoms:002033,VPH,ok,standard,5.0,5.58,5.386,5.386,4.594
bump_and_run_reversal_bottoms:002034,VPI,no_pivot_fits_lead_in,standard,,,50.269,50.269,46.581
bump_and_run_reversal_bottoms:002035,VPI,ok,loose,44.0,60.1,60.0,60.0,51.8
bump_and_run_reversal_bottoms:002036,VPL,no_pivot_before_lead_start,premium,,,97.0,97.0,79.0
bump_and_run_reversal_bottoms:002037,VPS,ok,data_limited,51.0,11.374,10.914,10.914,8.448
bump_and_run_reversal_bottoms:002038,VPS,ok,data_limited,28.0,12.29,11.983,11.983,10.331
bump_and_run_reversal_bottoms:002039,VQC,no_pivot_fits_lead_in,data_limited,,,6.838,6.838,4.961
bump_and_run_reversal_bottoms:002040,VQC,no_pivot_fits_lead_in,data_limited,,,12.454,12.454,12.065
bump_and_run_reversal_bottoms:002041,VRC,no_pivot_fits_lead_in,standard,,,26.125,26.125,20.85
bump_and_run_reversal_bottoms:002042,VRC,ok,standard,24.0,19.0,17.4,17.4,15.7
bump_and_run_reversal_bottoms:002043,VRC,ok,premium,193.0,25.3,9.36,9.36,5.67
bump_and_run_reversal_bottoms:002044,VRE,ok,premium,10.0,44.108,41.581,41.581,34.804
bump_and_run_reversal_bottoms:002045,VRE,no_pivot_fits_lead_in,standard,,,35.541,35.541,31.099
bump_and_run_reversal_bottoms:002046,VRE,ok,premium,41.0,36.99,35.541,35.541,27.574
bump_and_run_reversal_bottoms:002047,VRE,ok,premium,25.0,35.735,34.238,34.238,28.926
bump_and_run_reversal_bottoms:002048,VRG,ok,premium,52.0,26.053,23.232,23.232,20.349
bump_and_run_reversal_bottoms:002049,VSA,ok,data_limited,116.0,11.959,10.742,10.742,8.423
bump_and_run_reversal_bottoms:002050,VSA,ok,data_limited,169.0,22.263,20.926,20.926,18.834
bump_and_run_reversal_bottoms:002051,VSC,no_pivot_fits_lead_in,standard,,,6.611,6.611,4.865
bump_and_run_reversal_bottoms:002052,VSC,ok,loose,2.0,10.61,10.61,10.61,8.188
bump_and_run_reversal_bottoms:002053,VSC,ok,standard,55.0,7.938,6.774,6.774,5.948
bump_and_run_reversal_bottoms:002054,VSC,ok,premium,2.0,5.764,5.764,5.764,4.425
bump_and_run_reversal_bottoms:002055,VSC,cut_by_search_cap,standard,,,17.268,17.268,13.428
bump_and_run_reversal_bottoms:002056,VSE,no_pivot_fits_lead_in,standard,,,12.839,12.839,8.712
bump_and_run_reversal_bottoms:002057,VSE,ok,data_limited,53.0,9.942,9.162,9.162,7.7
bump_and_run_reversal_bottoms:002058,VSF,no_pivot_fits_lead_in,data_limited,,,11.0,11.0,7.6
bump_and_run_reversal_bottoms:002059,VSG,ok,data_limited,129.0,3.0,1.7,1.7,1.5
bump_and_run_reversal_bottoms:002060,VSH,no_pivot_fits_lead_in,loose,,,48.528,48.528,44.563
bump_and_run_reversal_bottoms:002061,VSI,no_pivot_fits_lead_in,loose,,,5.901,5.901,4.989
bump_and_run_reversal_bottoms:002062,VSI,ok,data_limited,18.0,7.951,7.437,7.437,6.829
bump_and_run_reversal_bottoms:002063,VSN,ok,data_limited,221.0,48.314,44.497,44.497,32.905
bump_and_run_reversal_bottoms:002064,VSN,ok,data_limited,61.0,37.452,36.172,36.172,30.746
bump_and_run_reversal_bottoms:002065,VSN,ok,data_limited,28.0,35.439,32.217,32.217,27.891
bump_and_run_reversal_bottoms:002066,VSN,ok,data_limited,4.0,25.682,25.498,25.498,22.552
bump_and_run_reversal_bottoms:002067,VSN,no_pivot_fits_lead_in,premium,,,22.335,22.335,16.023
bump_and_run_reversal_bottoms:002068,VSN,ok,data_limited,9.0,17.771,17.383,17.383,15.5
bump_and_run_reversal_bottoms:002069,VST,no_pivot_fits_lead_in,standard,,,4.4,4.4,2.9
bump_and_run_reversal_bottoms:002070,VST,ok,data_limited,62.0,1.1,1.0,1.0,0.8
bump_and_run_reversal_bottoms:002071,VST,ok,data_limited,62.0,4.0,3.4,3.4,2.6
bump_and_run_reversal_bottoms:002072,VST,ok,data_limited,149.0,4.5,3.2,3.2,2.8
bump_and_run_reversal_bottoms:002073,VST,ok,data_limited,15.0,3.3,3.2,3.2,2.9
bump_and_run_reversal_bottoms:002074,VTA,no_pivot_fits_lead_in,data_limited,,,6.8,6.8,5.9
bump_and_run_reversal_bottoms:002075,VTA,ok,standard,66.0,8.9,7.7,7.7,5.8
bump_and_run_reversal_bottoms:002076,VTA,ok,data_limited,39.0,9.3,7.9,7.9,6.9
bump_and_run_reversal_bottoms:002077,VTA,ok,data_limited,10.0,7.4,4.8,4.8,3.6
bump_and_run_reversal_bottoms:002078,VTA,ok,standard,77.0,7.4,4.1,4.1,3.9
bump_and_run_reversal_bottoms:002079,VTA,ok,data_limited,12.0,4.4,4.2,4.2,3.1
bump_and_run_reversal_bottoms:002080,VTB,no_pivot_fits_lead_in,standard,,,4.654,4.654,3.932
bump_and_run_reversal_bottoms:002081,VTB,ok,standard,83.0,9.749,6.519,6.519,5.897
bump_and_run_reversal_bottoms:002082,VTB,ok,standard,24.0,9.525,9.331,9.331,8.048
bump_and_run_reversal_bottoms:002083,VTC,ok,data_limited,58.0,3.929,3.677,3.677,3.022
bump_and_run_reversal_bottoms:002084,VTD,ok,standard,243.0,12.0,9.3,9.3,8.3
bump_and_run_reversal_bottoms:002085,VTE,ok,data_limited,75.0,5.345,4.276,4.276,3.121
bump_and_run_reversal_bottoms:002086,VTH,ok,data_limited,49.0,9.83,8.27,8.27,6.68
bump_and_run_reversal_bottoms:002087,VTK,ok,data_limited,17.0,15.836,15.048,15.048,12.361
bump_and_run_reversal_bottoms:002088,VTK,no_pivot_fits_lead_in,premium,,,59.615,59.615,42.24
bump_and_run_reversal_bottoms:002089,VTO,no_pivot_fits_lead_in,standard,,,4.306,4.306,3.279
bump_and_run_reversal_bottoms:002090,VTO,ok,standard,30.0,6.475,5.971,5.971,5.11
bump_and_run_reversal_bottoms:002091,VTP,ok,data_limited,8.0,62.118,58.624,58.624,53.4
bump_and_run_reversal_bottoms:002092,VTR,ok,standard,12.0,25.431,24.647,24.647,19.874
bump_and_run_reversal_bottoms:002093,VTR,ok,standard,173.0,18.828,17.652,17.652,16.034
bump_and_run_reversal_bottoms:002094,VTR,ok,standard,9.0,15.254,14.5,14.5,11.6
bump_and_run_reversal_bottoms:002095,VTV,ok,data_limited,86.0,14.516,10.557,10.557,9.369
bump_and_run_reversal_bottoms:002096,VTV,ok,data_limited,7.0,8.391,7.698,7.698,6.62
bump_and_run_reversal_bottoms:002097,VTV,ok,data_limited,99.0,8.711,6.185,6.185,5.14
bump_and_run_reversal_bottoms:002098,VTX,ok,data_limited,5.0,15.487,13.694,13.694,13.86
bump_and_run_reversal_bottoms:002099,VTX,ok,data_limited,24.0,16.548,13.189,13.189,11.761
bump_and_run_reversal_bottoms:002100,VTZ,no_pivot_fits_lead_in,standard,,,10.895,10.895,8.949
bump_and_run_reversal_bottoms:002101,VUA,ok,data_limited,31.0,27.9,21.2,21.2,16.5
bump_and_run_reversal_bottoms:002102,VXB,no_pivot_fits_lead_in,data_limited,,,4.9,4.9,5.1
bump_and_run_reversal_bottoms:002103,WCS,ok,data_limited,30.0,170.721,148.852,148.852,135.432
bump_and_run_reversal_bottoms:002104,WSB,ok,data_limited,3.0,39.163,38.484,38.484,33.881
bump_and_run_reversal_bottoms:002105,WSS,ok,standard,9.0,8.0,7.5,7.5,6.3
bump_and_run_reversal_bottoms:002106,WTC,ok,premium,3.0,37.486,34.843,34.843,27.75
bump_and_run_reversal_bottoms:002107,WTC,no_pivot_fits_lead_in,data_limited,,,14.061,14.061,11.316
bump_and_run_reversal_bottoms:002108,X20,cut_by_search_cap,data_limited,,,5.995,5.995,6.513
bump_and_run_reversal_bottoms:002109,XDH,ok,data_limited,65.0,20.71,18.3,18.3,17.0
bump_and_run_reversal_bottoms:002110,XHC,ok,data_limited,76.0,28.223,20.026,20.026,16.646
bump_and_run_reversal_bottoms:002111,XPH,ok,data_limited,20.0,10.8,9.0,9.0,7.9
bump_and_run_reversal_bottoms:002112,XPH,no_pivot_fits_lead_in,standard,,,7.3,7.3,5.8
bump_and_run_reversal_bottoms:002113,XPH,ok,data_limited,93.0,12.5,10.9,10.9,8.6
bump_and_run_reversal_bottoms:002114,YBC,ok,data_limited,98.0,25.0,13.2,13.2,11.2
bump_and_run_reversal_bottoms:002115,YBM,ok,standard,49.0,13.66,9.374,9.374,7.819
bump_and_run_reversal_bottoms:002116,YEG,no_pivot_fits_lead_in,premium,,,153.061,153.061,121.359
